Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
0	192.5715	-156.3677	348.9392	0.04564389	0.2217279
6	193.0915	-155.8477	348.9392	0.04564389	0.2217279
12	193.4903	-155.4489	348.9392	0.04564389	0.2217279
18	191.0772	-157.862	348.9392	0.04564389	0.2217279
24	191.8035	-157.1357	348.9392	0.04564389	0.2217279
30	191.9086	-157.0306	348.9392	0.04564389	0.2217279
36	190.1294	-158.8098	348.9392	0.04564389	0.2217279
42	192.7697	-156.1695	348.9392	0.04564389	0.2217279
48	193.0793	-155.8599	348.9392	0.04564389	0.2217279
54	193.044	-155.8952	348.9392	0.04564389	0.2217279
60	193.1673	-155.7719	348.9392	0.04564389	0.2217279
66	193.1714	-155.7678	348.9392	0.04564389	0.2217279
72	193.243	-155.6962	348.9392	0.04564389	0.2217279
78	193.3053	-155.6339	348.9392	0.04564389	0.2217279
84	192.9284	-156.0108	348.9392	0.04564389	0.2217279
90	193.1025	-155.8367	348.9392	0.04564389	0.2217279
96	192.9555	-155.9838	348.9392	0.04564389	0.2217279
102	191.3614	-157.5778	348.9392	0.04564389	0.2217279
108	191.2696	-157.6696	348.9392	0.04564389	0.2217279
114	190.6503	-158.2889	348.9392	0.04564389	0.2217279
120	190.7101	-158.2291	348.9392	0.04564389	0.2217279
126	190.8879	-158.0513	348.9392	0.04564389	0.2217279
132	191.135	-157.8042	348.9392	0.04564389	0.2217279
138	196.0954	-152.8438	348.9392	0.04564389	0.2217279
144	195.9109	-153.0283	348.9392	0.04564389	0.2217279
150	196.1894	-152.7498	348.9392	0.04564389	0.2217279
156	195.8346	-153.1047	348.9392	0.04564389	0.2217279
162	196.0657	-152.8735	348.9392	0.04564389	0.2217279
168	194.1858	-154.7534	348.9392	0.04564389	0.2217279
174	194.9074	-154.0318	348.9392	0.04564389	0.2217279
180	192.1562	-156.783	348.9392	0.04564389	0.2217279
186	191.7553	-157.1839	348.9392	0.04564389	0.2217279
192	191.5934	-157.3458	348.9392	0.04564389	0.2217279
198	193.534	-155.4053	348.9392	0.04564389	0.2217279
204	194.317	-154.6222	348.9392	0.04564389	0.2217279
210	194.1649	-154.7743	348.9392	0.04564389	0.2217279
216	194.3181	-154.6211	348.9392	0.04564389	0.2217279
222	194.33	-154.6092	348.9392	0.04564389	0.2217279
228	193.6672	-155.272	348.9392	0.04564389	0.2217279
234	194.0204	-154.9189	348.9392	0.04564389	0.2217279
240	193.534	-155.4052	348.9392	0.04564389	0.2217279
246	193.4789	-155.4603	348.9392	0.04564389	0.2217279
252	194.2406	-154.6986	348.9392	0.04564389	0.2217279
258	194.3067	-154.6325	348.9392	0.04564389	0.2217279
264	193.4069	-155.5323	348.9392	0.04564389	0.2217279
270	193.59	-155.3492	348.9392	0.04564389	0.2217279
276	192.6398	-156.2994	348.9392	0.04564389	0.2217279
282	194.0851	-154.8541	348.9392	0.04564389	0.2217279
288	191.8828	-157.0564	348.9392	0.04564389	0.2217279
294	177.5796	-171.3096	348.8892	0.08132813	0.2161486
300	192.8705	-156.0687	348.9392	0.04564389	0.2217279
306	193.1875	-155.7517	348.9392	0.04564389	0.2217279
312	193.2018	-155.7374	348.9392	0.04564389	0.2217279
318	193.1401	-155.7991	348.9392	0.04564389	0.2217279
324	170.4723	-178.5515	349.0238	0.2150891	0.5370577
330	191.0482	-157.891	348.9392	0.04564389	0.2217279
336	190.6101	-158.3291	348.9392	0.04564389	0.2217279
342	190.7629	-158.3756	349.1385	0.09690045	0.446953
348	190.6376	-158.5009	349.1385	0.09690045	0.446953
354	190.7825	-158.356	349.1385	0.09690045	0.446953
360	189.5374	-159.4018	348.9392	0.04564389	0.2217279
366	189.5418	-159.3974	348.9392	0.04564389	0.2217279
372	192.3565	-156.5827	348.9392	0.04564389	0.2217279
378	192.2874	-156.6518	348.9392	0.04564389	0.2217279
384	191.8054	-157.1338	348.9392	0.04564389	0.2217279
390	191.7616	-157.1776	348.9392	0.04564389	0.2217279
396	191.8341	-157.1051	348.9392	0.04564389	0.2217279
402	191.9092	-157.03	348.9392	0.04564389	0.2217279
408	190.3463	-158.5929	348.9392	0.04564389	0.2217279
414	187.4318	-161.7067	349.1385	0.09690045	0.446953
420	190.2547	-158.6845	348.9392	0.04564389	0.2217279
